codigo_da_proposta,nome_do_negocio,etapa_do_negocio,data_de_fechamento,proprietario_do_negocio,valor,numero_de_atividades_de_vendas,e_negocio_perdido,data_da_ultima_modificacao,qtd_do_negocio
7798,Consultoria Infinity Ltda,Negociações Frias,2025-01-12 19:36:26,Marina Costa,2645874.81,5.0,True,2025-04-06 06:41:41,39684
7799,Indústria Alfa EIRELI,Negociações Frias,2024-12-29 00:50:57,João Pedrosa,7713855.65,1.0,True,2025-04-06 06:56:07,17047
7800,Distribuidora Globaltech ME,Negociações Frias,2025-03-29 05:13:46,Renata Silveira,6617213.64,1.0,False,2025-04-06 06:59:39,22972
7801,Comercial Alfa ME,Negociações Frias,2024-11-17 20:03:13,Marina Costa,8625724.41,2.0,True,2025-04-06 06:59:47,117554
7802,Distribuidora Solaris Comércio,Negociações Frias,2024-12-28 21:15:53,Eduardo Freitas,4834593.06,4.0,True,2025-04-06 07:00:00,114178
7803,Comercial Nova Era ME,Pré Qualificação,2025-02-17 21:33:55,Carlos Azevedo,8131821.11,0.0,False,2025-04-06 07:13:58,31792
7804,Serviços Infinity EIRELI,Negociações Frias,2025-03-05 15:22:04,João Pedrosa,4463041.53,2.0,True,2025-04-06 07:30:00,45381
7805,Distribuidora Infinity S.A.,Desqualificado,2025-02-02 03:28:35,Eduardo Freitas,7062694.08,3.0,False,2025-04-06 07:37:46,112105
7806,Comercial Nova Era ME,Negociações Frias,2025-03-29 07:09:02,Renata Silveira,2291622.64,0.0,True,2025-04-06 07:46:57,66399
7807,Comercial Nova Era S.A.,Negócio Perdido,2025-04-04 07:58:36,Beatriz Nogueira,10011374.15,3.0,False,2025-04-06 07:48:12,114562
7808,Indústria Nova Era S.A.,Negociações Frias,2025-02-09 20:58:31,Beatriz Nogueira,6998934.43,0.0,False,2025-04-06 07:51:33,117887
7809,Comercial Verde Vida Ltda,Desqualificado,2024-12-09 21:12:24,Marina Costa,8659369.84,0.0,True,2025-04-06 07:52:08,88458
7810,Comercial Verde Vida EIRELI,Negociações Frias,2025-02-07 19:32:32,Marina Costa,7607579.37,0.0,False,2025-04-06 07:55:50,31525
7811,Comercial Globaltech S.A.,Negócio Perdido,2025-02-08 09:50:31,Carlos Azevedo,7419691.55,0.0,True,2025-04-06 08:11:34,40242
7812,Comercial Nova Era Comércio,Negociações Frias,2025-02-03 17:11:37,Lívia Martins,7734963.07,2.0,True,2025-04-06 08:12:23,39320
7813,Grupo Alfa Ltda,Negócio Perdido,2025-01-19 09:00:17,Marina Costa,8664725.05,0.0,False,2025-04-06 08:19:09,116306
7814,Consultoria Nova Era Ltda,Negociações Frias,2025-02-16 09:14:39,Marina Costa,4205281.54,5.0,True,2025-04-06 08:27:00,26787
7815,Grupo Globaltech S.A.,Oportunidades,2025-02-10 22:00:11,João Pedrosa,9495248.78,0.0,True,2025-04-06 08:36:38,110806
7816,Comercial Nova Era EIRELI,Negociações Frias,2024-12-14 22:26:47,Eduardo Freitas,7802780.89,3.0,True,2025-04-06 08:37:06,53919
7817,Serviços Alfa Ltda,Desqualificado,2025-03-26 15:40:54,João Pedrosa,6771407.65,4.0,True,2025-04-06 08:41:23,99182
7818,Comercial Solaris Ltda,Negociações Frias,2025-03-02 16:00:26,Lívia Martins,11255784.33,5.0,False,2025-04-06 08:43:50,26114
7819,Indústria Nova Era EIRELI,Negociações Frias,2025-02-28 22:09:40,Lívia Martins,6142598.14,5.0,False,2025-04-06 09:25:23,97916
7820,Serviços Infinity S.A.,Acompanhamento,2024-12-08 13:23:14,Beatriz Nogueira,11221436.28,5.0,False,2025-04-06 09:41:23,26918
7821,Comercial Nova Era ME,Negociações Frias,2025-04-02 17:33:48,Renata Silveira,5418883.5,5.0,True,2025-04-06 09:54:35,113553
7822,Distribuidora Globaltech Comércio,Negócio Perdido,2025-02-05 09:04:18,João Pedrosa,6289182.46,2.0,True,2025-04-06 10:02:40,82226
7823,Consultoria Globaltech Ltda,Negócio Perdido,2024-12-03 22:40:09,Carlos Azevedo,7398856.75,0.0,True,2025-04-06 10:04:10,79229
7824,Grupo Nova Era EIRELI,Negociações Frias,2025-02-23 04:21:58,Lívia Martins,2079734.89,5.0,False,2025-04-06 10:10:22,106548
7825,Grupo Verde Vida EIRELI,Negócio Perdido,2025-01-21 10:00:40,Renata Silveira,5864244.16,5.0,True,2025-04-06 10:19:00,116148
7826,Grupo Globaltech S.A.,Oportunidades,2024-11-27 20:44:55,Marina Costa,7041214.5,3.0,False,2025-04-06 10:19:03,89265
7827,Serviços Globaltech ME,Negociações Frias,2024-11-12 19:47:21,João Pedrosa,2661382.04,0.0,False,2025-04-06 10:35:24,90998
7828,Serviços Alfa Comércio,Negócio Perdido,2025-03-06 03:53:55,Lívia Martins,5486943.38,4.0,True,2025-04-06 10:38:31,44565
7829,Serviços Solaris Comércio,Negociações Frias,2025-03-29 14:38:57,Marina Costa,2365550.98,0.0,False,2025-04-06 10:49:47,51346
7830,Grupo Solaris S.A.,Negociações Frias,2024-11-25 03:09:32,Marina Costa,3683013.41,2.0,False,2025-04-06 11:08:08,10650
7831,Grupo Solaris EIRELI,Negociações Frias,2025-01-07 23:26:35,Lívia Martins,5467082.14,4.0,True,2025-04-06 11:08:42,91016
7832,Serviços Alfa S.A.,Negócio Perdido,2025-01-05 21:03:19,João Pedrosa,8014239.25,1.0,True,2025-04-06 11:17:18,63900
7833,Grupo Globaltech EIRELI,Desqualificado,2025-03-28 01:00:25,João Pedrosa,9184202.93,3.0,False,2025-04-06 11:37:25,85215
7834,Indústria Alfa S.A.,Negociações Frias,2025-01-03 00:21:43,Marina Costa,10354503.34,1.0,True,2025-04-06 11:52:38,25987
7835,Distribuidora Globaltech S.A.,Negócio Perdido,2025-03-31 22:31:10,Marina Costa,10349446.26,5.0,False,2025-04-06 11:58:52,118320
7836,Indústria Nova Era Comércio,Desqualificado,2025-03-19 10:29:00,Lívia Martins,3594882.35,2.0,False,2025-04-06 12:04:05,30215
7837,Grupo Globaltech EIRELI,Negociações Frias,2025-04-02 19:20:46,Lívia Martins,3597638.81,2.0,True,2025-04-06 12:12:48,116116
7838,Consultoria Solaris EIRELI,Negociações Frias,2025-03-11 20:55:39,Renata Silveira,6390650.27,3.0,True,2025-04-06 12:24:11,84278
7839,Indústria Verde Vida Comércio,Negociações Frias,2025-04-02 19:39:45,Marina Costa,7208142.19,5.0,False,2025-04-06 12:24:43,98295
7840,Consultoria Infinity ME,Negócio Perdido,2025-03-19 17:15:42,Marina Costa,2772399.8,1.0,False,2025-04-06 12:28:21,66499
7841,Distribuidora Alfa EIRELI,Negociações Frias,2025-03-29 14:28:47,João Pedrosa,10595329.77,5.0,False,2025-04-06 12:31:39,96906
7842,Comercial Globaltech Ltda,Negócio Perdido,2025-03-25 07:15:19,Carlos Azevedo,1410598.68,2.0,True,2025-04-06 12:31:51,100261
7843,Comercial Verde Vida S.A.,Negociações Frias,2025-02-06 16:11:48,João Pedrosa,8288931.59,2.0,True,2025-04-06 12:43:06,87830
7844,Grupo Nova Era S.A.,Negócio Perdido,2025-02-12 17:04:21,Eduardo Freitas,5599620.68,0.0,False,2025-04-06 12:45:59,95274
7845,Distribuidora Solaris Ltda,Negociações Frias,2025-03-21 21:21:29,Marina Costa,8050499.74,1.0,False,2025-04-06 13:02:40,51191
7846,Distribuidora Verde Vida S.A.,Negociações Frias,2024-11-22 14:23:00,Beatriz Nogueira,5512203.76,4.0,True,2025-04-06 13:15:51,68992
7847,Indústria Infinity Comércio,Negociações Frias,2025-04-02 09:41:37,Eduardo Freitas,3973718.86,4.0,True,2025-04-06 13:19:37,31833
7848,Consultoria Alfa Ltda,Entrada,2025-03-20 17:14:43,Carlos Azevedo,1784916.35,1.0,False,2025-04-06 13:34:36,26257
7849,Distribuidora Verde Vida EIRELI,Desqualificado,2024-12-04 13:43:20,Marina Costa,7616204.68,5.0,False,2025-04-06 13:53:44,93299
7850,Comercial Nova Era Ltda,Negociações Frias,2025-03-08 02:48:40,Lívia Martins,11659968.73,4.0,True,2025-04-06 14:01:29,64582
7851,Serviços Verde Vida Comércio,Negociações Frias,2025-03-31 07:47:25,Lívia Martins,4114670.56,3.0,False,2025-04-06 14:08:21,107441
7852,Indústria Alfa ME,Negociações Frias,2025-03-31 23:02:04,Marina Costa,3562419.43,1.0,False,2025-04-06 14:29:25,51499
7853,Grupo Infinity S.A.,Negociações Frias,2025-03-23 19:15:00,Beatriz Nogueira,8449012.98,3.0,False,2025-04-06 14:31:06,116734
7854,Comercial Alfa S.A.,Negociações Frias,2025-03-30 07:09:18,Marina Costa,4498421.17,0.0,False,2025-04-06 14:51:32,28591
7855,Grupo Alfa EIRELI,Negociações Frias,2025-03-23 11:10:43,Renata Silveira,5719812.1,1.0,False,2025-04-06 14:52:19,34914
7856,Distribuidora Globaltech Ltda,Negociações Frias,2025-03-22 17:02:31,João Pedrosa,6961165.44,1.0,False,2025-04-06 15:09:40,30034
7857,Distribuidora Alfa Ltda,Negociações Frias,2025-01-12 17:33:16,Beatriz Nogueira,10219948.5,4.0,False,2025-04-06 15:10:52,95458
7858,Consultoria Nova Era ME,Negociações Frias,2024-12-27 00:34:06,Lívia Martins,4033770.13,2.0,False,2025-04-06 15:14:24,87177
7859,Grupo Alfa Comércio,Negócio Perdido,2025-02-08 12:28:14,Eduardo Freitas,4466829.66,5.0,False,2025-04-06 15:14:49,110965
7860,Distribuidora Nova Era ME,Negociações Frias,2025-01-17 18:27:58,Beatriz Nogueira,5983378.27,0.0,False,2025-04-06 15:20:13,73047
7861,Comercial Infinity Comércio,Negociações Frias,2025-03-19 06:22:43,Carlos Azevedo,5916242.92,0.0,False,2025-04-06 15:21:52,44256
7862,Grupo Alfa Ltda,Negociações Frias,2024-12-24 13:39:26,Lívia Martins,10277327.8,2.0,False,2025-04-06 15:30:31,18711
7863,Comercial Globaltech ME,Negócio Perdido,2025-03-07 23:34:39,João Pedrosa,6698122.89,5.0,True,2025-04-06 15:32:01,110279
7864,Indústria Globaltech S.A.,Negociações Frias,2025-04-06 00:46:54,Marina Costa,5719208.62,4.0,False,2025-04-06 15:37:21,25331
7865,Serviços Nova Era EIRELI,Oportunidades,2025-02-21 00:34:53,Marina Costa,5250509.57,1.0,False,2025-04-06 15:41:07,10084
7866,Distribuidora Alfa S.A.,Negociações Frias,2025-03-07 08:51:20,Carlos Azevedo,8471161.14,1.0,True,2025-04-06 15:57:30,31877
7867,Serviços Solaris EIRELI,Negociações Frias,2025-01-19 18:37:49,Marina Costa,11259554.28,2.0,False,2025-04-06 16:04:01,65257
7868,Comercial Solaris Ltda,Negociações Frias,2025-03-21 16:16:18,Marina Costa,3302657.0,0.0,True,2025-04-06 16:16:15,115892
7869,Comercial Verde Vida S.A.,Negociações Frias,2025-03-27 14:24:37,Eduardo Freitas,7542974.91,1.0,False,2025-04-06 16:21:39,20953
7870,Indústria Globaltech Comércio,Entrada,2025-04-06 15:06:52,João Pedrosa,1273563.43,1.0,False,2025-04-06 16:24:59,117446
7871,Comercial Globaltech Comércio,Negociações Frias,2025-02-25 02:35:29,Lívia Martins,3106941.42,1.0,True,2025-04-06 16:28:40,51119
7872,Distribuidora Globaltech EIRELI,Negócio Perdido,2025-03-15 11:35:57,Marina Costa,11685828.49,1.0,True,2025-04-06 17:14:34,89371
7873,Distribuidora Solaris Ltda,Negociações Frias,2025-03-26 04:07:49,Renata Silveira,5408192.08,0.0,False,2025-04-06 17:25:11,26384
7874,Comercial Infinity Ltda,Negociações Frias,2024-12-09 04:57:57,Marina Costa,9729064.42,1.0,False,2025-04-06 18:21:00,116866
7875,Distribuidora Verde Vida ME,Negócio Perdido,2025-02-24 21:52:34,Marina Costa,7478414.26,1.0,True,2025-04-06 18:34:03,104278
7876,Grupo Nova Era EIRELI,Oportunidades,2025-03-01 13:14:22,Marina Costa,8632700.92,5.0,False,2025-04-06 18:40:18,83787
7877,Grupo Globaltech S.A.,Negociações Frias,2024-12-26 04:25:37,João Pedrosa,1622079.81,5.0,False,2025-04-06 18:47:11,32791
7878,Indústria Nova Era Comércio,Negócio Perdido,2025-01-16 05:55:07,Eduardo Freitas,8123832.4,2.0,False,2025-04-06 18:54:49,35330
7879,Comercial Globaltech EIRELI,Negociações Frias,2025-03-09 23:16:14,Eduardo Freitas,7928711.69,5.0,True,2025-04-06 19:03:15,36212
7880,Distribuidora Infinity EIRELI,Entrada,2025-03-31 01:15:04,Eduardo Freitas,8290544.2,3.0,True,2025-04-06 19:11:18,37356
7881,Grupo Nova Era Comércio,Negócio Perdido,2025-03-10 08:41:35,Renata Silveira,10613141.45,1.0,True,2025-04-06 19:28:41,116391
7882,Grupo Nova Era S.A.,Negociações Frias,2025-02-10 22:08:01,Marina Costa,2019798.78,4.0,False,2025-04-06 19:41:56,57934
7883,Consultoria Alfa EIRELI,Desqualificado,2025-04-05 16:26:03,João Pedrosa,2411229.11,0.0,False,2025-04-06 19:42:15,70314
7884,Comercial Globaltech S.A.,Negócio Perdido,2025-02-28 09:26:43,Marina Costa,10005318.54,4.0,False,2025-04-06 19:49:21,13736
7885,Grupo Verde Vida ME,Negócio Perdido,2024-12-04 14:34:14,João Pedrosa,3397878.46,5.0,False,2025-04-06 19:57:18,87775
7886,Comercial Globaltech Ltda,Negociações Frias,2025-03-24 05:25:07,Carlos Azevedo,2105254.64,4.0,True,2025-04-06 20:08:07,92299
7887,Indústria Infinity S.A.,Negociações Frias,2025-01-13 15:45:34,Beatriz Nogueira,10580662.21,1.0,False,2025-04-06 20:22:19,91503
7888,Indústria Solaris ME,Negociações Frias,2025-03-01 07:37:02,Renata Silveira,5275811.42,4.0,False,2025-04-06 20:29:43,107758
7889,Indústria Infinity S.A.,Desqualificado,2025-04-04 19:35:26,Lívia Martins,2423589.98,0.0,True,2025-04-06 20:33:11,56991
7890,Distribuidora Alfa EIRELI,Negociações Frias,2025-02-08 23:30:48,Eduardo Freitas,6738905.14,5.0,False,2025-04-06 20:33:44,43770
7891,Distribuidora Nova Era EIRELI,Negociações Frias,2025-03-08 01:22:22,Lívia Martins,10714257.14,4.0,True,2025-04-06 20:34:03,87848
7892,Serviços Globaltech Comércio,Negócio Perdido,2025-01-19 02:34:57,Beatriz Nogueira,8806205.38,3.0,False,2025-04-06 20:39:03,48231
7893,Distribuidora Nova Era Ltda,Negociações Frias,2025-03-15 13:37:15,Carlos Azevedo,4197808.26,0.0,True,2025-04-06 20:56:27,32124
7894,Distribuidora Infinity Ltda,Entrada,2024-12-13 21:00:07,Lívia Martins,5318929.63,3.0,True,2025-04-06 21:00:17,17860
7895,Indústria Nova Era ME,Negociações Frias,2025-01-09 00:26:06,Lívia Martins,3691441.61,0.0,False,2025-04-06 21:03:28,39144
7896,Indústria Globaltech Ltda,Negociações Frias,2024-12-05 10:31:02,Marina Costa,7775843.87,5.0,True,2025-04-06 21:11:12,46692
7897,Distribuidora Infinity EIRELI,Negociações Frias,2025-02-07 09:48:42,Carlos Azevedo,2138420.53,4.0,False,2025-04-06 21:12:52,13728
7898,Consultoria Nova Era EIRELI,Negociações Frias,2024-12-01 00:09:32,Lívia Martins,10589011.27,3.0,True,2025-04-06 21:24:24,106375
7899,Grupo Solaris EIRELI,Negociações Frias,2025-02-21 10:21:04,Lívia Martins,11275649.29,0.0,False,2025-04-06 21:37:54,92257
7900,Serviços Verde Vida S.A.,Negociações Frias,2025-04-04 06:00:34,Beatriz Nogueira,1204930.14,0.0,True,2025-04-06 21:41:41,35835
7901,Serviços Alfa EIRELI,Negociações Frias,2025-03-11 06:28:10,Carlos Azevedo,7831347.75,0.0,False,2025-04-06 21:53:08,42896
7902,Indústria Infinity Ltda,Negócio Perdido,2025-03-01 09:45:50,Lívia Martins,7237918.95,5.0,False,2025-04-06 21:55:23,92632
7903,Indústria Nova Era Ltda,Negócio Perdido,2024-12-18 06:49:25,Beatriz Nogueira,11608774.28,0.0,False,2025-04-06 21:55:46,89644
7904,Grupo Nova Era Comércio,Negociações Frias,2025-01-14 20:01:06,Renata Silveira,4994159.61,1.0,True,2025-04-06 22:12:06,108946
7905,Distribuidora Alfa Comércio,Negócio Perdido,2025-02-18 02:57:55,Renata Silveira,10850748.81,2.0,False,2025-04-06 22:14:56,61757
7906,Serviços Alfa ME,Negócio Ganho,2025-03-04 14:39:35,Renata Silveira,10952747.69,4.0,True,2025-04-06 22:17:35,101073
7907,Distribuidora Verde Vida Ltda,Negociações Frias,2025-01-19 01:26:42,Marina Costa,7303583.87,3.0,True,2025-04-06 22:30:25,94051
7908,Serviços Nova Era EIRELI,Negócio Perdido,2025-03-09 08:33:26,Eduardo Freitas,11782671.9,2.0,False,2025-04-06 22:37:06,73937
7909,Grupo Alfa S.A.,Negociações Frias,2024-12-23 23:33:18,João Pedrosa,8003264.85,4.0,True,2025-04-06 22:48:09,11366
7910,Indústria Globaltech Comércio,Negócio Perdido,2025-03-04 19:25:01,Lívia Martins,3377650.97,0.0,True,2025-04-06 22:55:03,110142
7911,Serviços Infinity EIRELI,Negociações Frias,2025-03-26 08:22:53,Carlos Azevedo,3524439.94,4.0,False,2025-04-06 22:59:43,115413
7912,Grupo Nova Era ME,Oportunidades,2024-12-31 02:05:46,Renata Silveira,10163422.77,1.0,True,2025-04-06 23:06:16,57345
7913,Consultoria Verde Vida S.A.,Negociações Frias,2025-01-12 06:38:00,Carlos Azevedo,1185297.62,0.0,True,2025-04-06 23:07:26,82216
7914,Consultoria Globaltech S.A.,Negociações Frias,2025-02-21 06:46:55,Beatriz Nogueira,1805682.44,5.0,True,2025-04-06 23:21:38,75445
7915,Grupo Nova Era ME,Negociações Frias,2025-03-25 13:36:56,Eduardo Freitas,3755767.61,2.0,True,2025-04-06 23:24:09,74756
7916,Consultoria Verde Vida Ltda,Negociações Frias,2025-02-14 10:45:00,João Pedrosa,8707670.66,0.0,False,2025-04-06 23:28:12,46794
7917,Consultoria Solaris S.A.,Negócio Perdido,2025-02-25 21:57:24,Carlos Azevedo,2839132.7,4.0,True,2025-04-06 23:33:27,102714
7918,Comercial Solaris Ltda,Negócio Perdido,2024-12-23 14:36:12,Renata Silveira,2242691.67,2.0,True,2025-04-06 23:44:57,10573
7919,Indústria Solaris Ltda,Negócio Perdido,2024-12-27 09:07:58,Carlos Azevedo,10713451.04,0.0,False,2025-04-06 23:56:15,106327
7920,Indústria Solaris Ltda,Negociações Frias,2025-02-17 06:32:34,Carlos Azevedo,6954583.67,4.0,False,2025-04-06 23:56:47,114709
7921,Indústria Infinity Ltda,Negociações Frias,2025-02-12 21:06:40,Renata Silveira,1975548.29,4.0,False,2025-04-07 00:04:27,12011
7922,Comercial Infinity Ltda,Negócio Perdido,2024-12-16 05:14:47,Renata Silveira,5158549.67,2.0,False,2025-04-07 00:55:23,89069
7923,Grupo Solaris Comércio,Negócio Perdido,2025-02-11 05:31:50,Beatriz Nogueira,11865304.79,1.0,False,2025-04-07 01:19:11,77443
7924,Serviços Verde Vida ME,Negociações Frias,2025-01-09 15:50:31,Lívia Martins,2607118.12,4.0,False,2025-04-07 01:21:34,47149
7925,Indústria Alfa Comércio,Negócio Perdido,2025-03-17 04:18:47,Renata Silveira,7906425.18,4.0,False,2025-04-07 01:22:14,84794
7926,Consultoria Alfa ME,Pré Qualificação,2025-02-25 00:25:38,Renata Silveira,8169489.22,5.0,True,2025-04-07 01:30:13,72624
7927,Distribuidora Verde Vida EIRELI,Negócio Perdido,2025-02-08 21:15:22,Eduardo Freitas,5157671.92,0.0,True,2025-04-07 01:36:17,40671
7928,Serviços Solaris Ltda,Negociações Frias,2025-03-19 15:11:44,Carlos Azevedo,11463566.91,3.0,True,2025-04-07 01:37:12,114471
7929,Grupo Alfa S.A.,Negociações Frias,2025-01-08 19:07:53,Lívia Martins,6009102.59,0.0,False,2025-04-07 01:45:30,58782
7930,Distribuidora Solaris S.A.,Negociações Frias,2025-01-10 00:37:11,João Pedrosa,1184292.92,0.0,True,2025-04-07 01:48:03,111040
7931,Indústria Nova Era EIRELI,Negociações Frias,2025-03-05 15:25:01,João Pedrosa,11572754.42,5.0,True,2025-04-07 01:54:05,18119
7932,Grupo Alfa S.A.,Negociações Frias,2025-02-17 20:29:30,Beatriz Nogueira,10222543.3,3.0,True,2025-04-07 02:04:08,80551
7933,Serviços Solaris S.A.,Negócio Perdido,2025-02-12 23:48:06,Beatriz Nogueira,1491514.36,3.0,True,2025-04-07 02:18:22,55440
7934,Comercial Globaltech EIRELI,Negociações Frias,2025-01-28 05:37:55,Beatriz Nogueira,11305944.12,3.0,True,2025-04-07 02:20:33,30922
7935,Distribuidora Infinity Comércio,Negociações Frias,2025-01-18 09:52:10,Renata Silveira,9520836.74,1.0,False,2025-04-07 02:20:36,77778
7936,Distribuidora Alfa EIRELI,Negociações Frias,2024-11-16 19:08:24,João Pedrosa,4957043.67,2.0,True,2025-04-07 02:31:05,82478
7937,Indústria Nova Era S.A.,Desqualificado,2025-01-22 08:28:47,Marina Costa,2921114.78,0.0,True,2025-04-07 02:39:54,96883
7938,Indústria Solaris Ltda,Negociações Frias,2025-03-15 18:55:28,João Pedrosa,5641774.45,0.0,False,2025-04-07 02:43:55,32206
7939,Consultoria Alfa Ltda,Negócio Perdido,2025-02-07 15:01:27,Renata Silveira,8876873.32,1.0,False,2025-04-07 02:50:43,45681
7940,Distribuidora Infinity Ltda,Negócio Perdido,2025-04-04 07:00:41,Eduardo Freitas,4849676.57,1.0,True,2025-04-07 03:00:01,47752
7941,Indústria Alfa EIRELI,Negociações Frias,2025-03-22 07:49:00,João Pedrosa,4009502.73,4.0,True,2025-04-07 03:26:18,39411
7942,Indústria Solaris ME,Negociações Frias,2025-03-08 13:52:19,Marina Costa,7366426.41,0.0,True,2025-04-07 03:28:00,76403
7943,Distribuidora Infinity S.A.,Negócio Perdido,2025-04-01 16:36:37,Eduardo Freitas,4169886.4,3.0,False,2025-04-07 03:39:32,84045
7944,Comercial Solaris EIRELI,Negócio Perdido,2024-11-28 16:07:40,Renata Silveira,1239085.06,3.0,True,2025-04-07 03:56:19,80591
7945,Serviços Globaltech Ltda,Desqualificado,2024-12-19 18:48:55,Lívia Martins,3242824.74,4.0,True,2025-04-07 04:08:30,65049
7946,Comercial Solaris S.A.,Negociações Frias,2025-03-15 07:37:24,Carlos Azevedo,6163227.92,0.0,True,2025-04-07 04:21:07,47187
7947,Comercial Infinity S.A.,Negociações Frias,2025-01-31 04:52:32,João Pedrosa,6245385.59,3.0,True,2025-04-07 04:26:11,68908
7948,Comercial Nova Era Comércio,Negociações Frias,2025-02-21 10:25:34,Renata Silveira,5702878.87,4.0,False,2025-04-07 05:03:41,52976
7949,Distribuidora Verde Vida S.A.,Negociações Frias,2024-12-22 16:43:17,Beatriz Nogueira,8284184.53,3.0,False,2025-04-07 05:08:56,77314
7950,Serviços Nova Era Ltda,Negociações Frias,2024-12-04 05:13:32,João Pedrosa,3076141.42,5.0,True,2025-04-07 05:18:27,91340
7951,Serviços Nova Era ME,Negócio Perdido,2025-02-07 07:02:17,Beatriz Nogueira,1713688.72,5.0,True,2025-04-07 05:22:31,99458
7952,Distribuidora Nova Era EIRELI,Entrada,2025-03-06 19:51:37,Marina Costa,2938680.93,3.0,False,2025-04-07 05:29:28,41795
7953,Distribuidora Verde Vida Ltda,Negociações Frias,2025-02-04 16:51:46,Carlos Azevedo,6149270.07,5.0,False,2025-04-07 05:40:48,95409
7954,Indústria Solaris S.A.,Negociações Frias,2025-02-19 03:12:07,João Pedrosa,6776322.28,2.0,False,2025-04-07 05:47:20,46141
7955,Serviços Globaltech Ltda,Desqualificado,2025-03-30 20:38:34,Beatriz Nogueira,4436189.51,0.0,False,2025-04-07 05:51:42,46427
